uuid	hubmap_id	status	is_protected	data_type	group_name	has_uuids	number_of_uuids
b7a2c05fdd9ddd0c83c9786ede98a24e	HBM558.SRZG.629	Published	False	CODEX	University of Florida TMC		True
aedc30c204870180673b6ece299f2eb1	HBM244.TJLK.223	Published	False	CODEX	University of Florida TMC	False	0
e0ba24d0c4dab528e46aab3f67a1aae8	HBM987.XGTH.368	Published	False	CODEX	University of Florida TMC		True
4a4c3947a7590031d1ff405557354fdb	HBM647.MFQB.496	Published	False	CODEX	University of Florida TMC	False	0
40b8449d2e4edbf2168dfadaefd0ffe4	HBM727.DMKG.675	Published	False	CODEX	Stanford TMC	False	0
4887c97a8f862dfd0927fca83772da67	HBM729.XTBN.693	Published	False	CODEX	Stanford TMC	False	0
2c3540e2b1040c06612698d80ecab56a	HBM427.SMGB.866	Published	False	CODEX	University of Florida TMC	False	0
65f12a80f54438ea3bf5c7200ecd70a3	HBM277.GJFC.833	Published	False	CODEX	University of Florida TMC	False	0
d36df353338a4a450f2282c65218f16c	HBM633.CLVN.674	Published	False	CODEX	University of Florida TMC		True
5c5ac37add144e8a9707d2cd7791e694	HBM342.JTKN.834	Published	False	CODEX	University of Florida TMC	False	0
aa8ac37ea120cde994188df7f74bf3d0	HBM723.BZKF.992	QA	False	CODEX	University of Florida TMC	False	0
e3aa11ba0218456e2cc9302f6b1d9d1c	HBM623.TSMG.452	Published	False	CODEX	University of Florida TMC		True
97a405eff9cb4cf14481e5c436b00f47	HBM957.JXKN.887	Published	False	CODEX	University of Florida TMC		True
35ffbad7d81bcc0c3ebf298406e3e712	HBM798.MXFT.837	Published	False	CODEX	University of Florida TMC		True
636f55adb5b346fc8f576c5b1ccbfc7d	HBM746.ZTBR.275	Published	False	CODEX	University of Florida TMC		True
3bf7464cbd83c4fef74e33e6ec6d4156	HBM727.LDRB.742	New	False	codex	TMC - Children's Hospital of Philadelphia	False	0
7500e7f02589f4b4e55641f09723c3de	HBM288.BBKK.828	New	False	CODEX	Stanford TMC	False	0
022de6ee7fca8a916961a5c6330eedf9	HBM483.KDBW.482	Published	False	CODEX	University of Florida TMC	False	0
650dc93e8463bfdb103287be56dab1c0	HBM296.PBWW.776	New	False	codex	TMC - Children's Hospital of Philadelphia	False	0
128e86d1f0b5b6e5347291f6a7f138e1	HBM638.LCQJ.779	New	False	codex	TMC - Children's Hospital of Philadelphia	False	0
0efc46ff9da240f473bddd6418cfd54b	HBM583.FCWK.843	New	False	codex	TMC - Children's Hospital of Philadelphia	False	0
a702c94500a2f737b722e34f6df7e7dd	HBM242.LSCK.393	New	False	CODEX	Stanford TMC	False	0
c0f9540056469f86daa7c7a363dfb0bd	HBM363.CKHC.928	New	False	CODEX	Stanford TMC	False	0
f1da42ceecf7aee4022a656c45566c18	HBM433.MQRQ.278	Published	False	CODEX	Stanford TMC	False	0
262419be2d6fc1fbbbdcbf9645d7b11a	HBM953.KMTG.758	Published	False	CODEX	Stanford TMC	False	0
2958cd11dad5ee8bcf7bf8d4b3e4a128	HBM429.LLRT.546	Published	False	CODEX	Stanford TMC	False	0
98c1bc0a44802108a6dcf8ce281628a7	HBM742.NHHQ.357	Published	False	CODEX	Stanford TMC	False	0
133bc98251c8b80923f550ea2678380e	HBM893.MCGS.487	Published	False	CODEX	Stanford TMC	False	0
bdcaa8d710bfb837dc2982c1cc4f67c8	HBM426.LLTT.655	Published	False	CODEX	University of Florida TMC	False	0
901aef56094cf599981d8144f07602f9	HBM892.HBJW.994	Published	False	CODEX	University of Florida TMC	False	0
e21e76dbfcf94f3de679a284c8aa9bd1	HBM339.XXWC.842	Published	False	CODEX	University of Florida TMC	False	0
4852fecbbb3fe8fd8a4b897f26941dd9	HBM523.ZFKM.398	Published	False	CODEX	University of Florida TMC		True
1aea5d37b6bef49653515595f228c545	HBM996.MDQH.988	Published	False	CODEX	Stanford TMC	False	0
75edcda4f3ff5bef72383d5d082438c2	HBM432.LLCF.677	Published	False	CODEX	University of Florida TMC		True
a8fe9587a1e754cf84aeda3f9177224e	HBM659.XHFH.996	Published	False	CODEX	University of Florida TMC	False	0
776bd778f20409d8ce2dd8f5bf5789ae	HBM246.VPVL.879	Published	False	CODEX	University of Florida TMC	False	0
03043e079260d180099579045f16cd53	HBM267.BZKT.867	Published	False	CODEX	University of Florida TMC	False	0
f0c58e670ceb445e6ab02c6a20c83aee	HBM337.FSXL.564	Published	False	CODEX	University of Florida TMC		True
98e2fdb35dfa5f1e2f3371cad9d05a83	HBM374.LLKS.325	Published	False	CODEX	University of Florida TMC	False	0
0daec302e2745287b29948a8c8c30cf1	HBM934.KLGL.584	Published	False	CODEX	Stanford TMC	False	0
74913862edf83f72cdb6402a861f744e	HBM376.TMWX.597	Invalid	False	CODEX	Vanderbilt TMC	False	0
cacbcb64aa8d9e3160a4ff6600df081a	HBM687.CWVH.758	Published	False	CODEX	University of Florida TMC	False	0
4ea2c240173bda1bd799b0f17e55a96d	HBM295.SWJJ.888	New	False	CODEX	Stanford TMC	False	0
be737d348cf32ff4c38145a928e0f435	HBM573.SWGH.988	New	False	CODEX	Stanford TMC	False	0
6df2f796ad72307d04dc94d688b725c5	HBM749.SMWP.555	New	False	CODEX	Stanford TMC	False	0
e45724a72ab0e7d7b283451836dd983e	HBM666.NDQZ.365	New	False	CODEX	Stanford TMC	False	0
371a66eb271ddc229fa5cb2c3a20ca12	HBM626.VJMB.795	New	False	CODEX	Stanford TMC	False	0
a7ecf4fd858a58dcaa3bab5df455065b	HBM238.GTNW.259	New	False	CODEX	Stanford TMC	False	0
cf25bdcd6bae8045f6b88bb3c9a32207	HBM297.MZZX.824	New	False	CODEX	Stanford TMC	False	0
e6fd525b837f4cf736c8af830f4f750f	HBM575.THQM.284	Published	False	CODEX	Stanford TMC	False	0
9f5dd6565b429d63417bef01f972629b	HBM958.GGVQ.546	Published	False	CODEX	University of Florida TMC		True
1393ff7729eff13cd2f4d5d58af96fdb	HBM389.PKHL.936	Published	False	CODEX	University of Florida TMC	False	0
7b8380782bc3f9ba8dca693909477b66	HBM845.VMSZ.536	Published	False	CODEX	Stanford TMC	False	0
3480cd404d4bacd7bb8d21be8de12c6c	HBM353.NZVQ.793	Published	False	CODEX	Stanford TMC	False	0
fb71322290f359a730b709e2c58f8897	HBM676.QVGZ.455	Published	False	CODEX	Stanford TMC	False	0
a9d4471b41cd0d8185e12dd6c5a48e96	HBM284.SBPR.357	Published	False	CODEX	Stanford TMC	False	0
1ef4a756160bd478823f7f400c3d3709	HBM687.SJLD.889	Published	False	CODEX	Stanford TMC	False	0
