uuid	hubmap_id	status	is_protected	data_type	group_name	number_of_uuids
68751a1150c6b24cec78c031390487bc	HBM255.FTZT.838	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
74c08831f6c89b35d6df46bf88c3fbf0	HBM784.RVTS.872	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
16782d78da92510a67880e719af368f7	HBM762.VLJF.655	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
059d18392b5a8805337a0c8ef5d19b46	HBM455.ZPNN.623	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
cad274bf30cdf90e246dfe56afcdf2c2	HBM492.SVCZ.539	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
6aa7ff3bf38a6b1a242b6d7d3198f44a	HBM624.BLKG.259	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
af8c7a2263bf77785bf75788143eef4e	HBM638.GFNR.793	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
53f81503913a841f57f07835ce94a5b9	HBM929.ZQRZ.278	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
e81e134b69e297f7442c6e4050ffb464	HBM657.MJHP.546	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
225280788b0c66d095d05c4e36a89b81	HBM792.MWCJ.783	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
9d5f581f5a1081fda3c748402b13b09b	HBM996.XRBP.649	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
724256834b9b5c19073559d422e59667	HBM646.BHHT.443	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
a99a132d06f46dc563cb47006b874ab1	HBM977.JFFT.795	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
3d2d23e79d05583bd3b1a7f009b203ef	HBM768.GGMW.763	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
3802f8843c090764d056b2e326a494ca	HBM678.CNWW.847	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
534418043eb8b1e8e6690123688bed09	HBM976.FZMR.433	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
16e9ba451dcad479781b272fb8a6ea05	HBM796.LFJP.942	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
ba76a0aee94e03e866287d77866ead58	HBM874.LNRK.792	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
9d607bbd57fd250c7444158f4f55598f	HBM668.RKPW.923	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
42f8aaeab5888c1789d630ca085d6688	HBM688.SMXJ.943	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
16cf9755338257986a867a86d63c2b9b	HBM654.KGFR.248	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
81326ba2085657141f9932f135154e39	HBM674.JNMW.857	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
75ccc2ff3ce28137d2f5f6f34873747d	HBM592.FGDR.959	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
e562cbe920567069d39b38b8f672bf5d	HBM729.QZDC.322	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
28481bdc81b2fac9c645ec95fc0e1824	HBM742.PLXW.786	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
1e4f36238979459b6cb35f3a36bb299d	HBM742.SLJJ.558	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
3cd30e8d3cfac233dc86be47c3508fdc	HBM226.BZMV.852	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
0e71beaf2b67bae4c609df811a34d7ca	HBM595.PKGV.622	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
2a305a30f98deb4a3a6717f24edcbef9	HBM569.VGBL.558	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
04e5fe708a31a40726cb204908cd5479	HBM524.DVNF.223	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
12ec5b881a24bd3da166fd64e52fcb93	HBM373.QRLQ.338	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
227f4450f80d5c058f2f223adc806fb0	HBM226.JFZZ.568	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
50c0c77c036397f98ad4c058fc9cd35a	HBM487.ZVSC.235	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
4125c67860a0f659ffbbf101b278c62a	HBM852.FNJG.394	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
fe404f09cf1786cfd9ec45a3af62dc6f	HBM674.JTXW.676	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
0958dabdd6ea147193514524f8dc7cdd	HBM496.PDBS.429	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
b713efaada56322c7f53aba18ddb904e	HBM399.KBQD.395	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
0e9c6c75a7cdb5c2d4fdd242b4b0637f	HBM744.BFSJ.565	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
30af16460b3f499e5bc803b794b61df0	HBM276.VNKN.267	Published	True	SNARE-ATACseq2	University of California San Diego TMC	
048723fd5863d45d8a8e867f21e8af9f	HBM955.DXVQ.765	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
c7038c10b1766e639ce263d5a177e5fd	HBM775.HGSK.536	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
fa18feb84ec1c2fd66286ac47da24b9c	HBM673.WGZS.593	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
f4333f83c8aadb7ea132844e7d0097fb	HBM479.RDNW.482	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
1e56c595c3f0e1cf126a80e00fd31c54	HBM444.BXPJ.728	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
e30d1d413f45c48edbfdf0ecf9d58dcc	HBM245.VSKK.846	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
026ab5fb8cf7681220b423d453a583aa	HBM393.NWNB.684	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d990c4d6e981affd9ea3411f436ff09c	HBM788.XWPV.347	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
96c782b502cdb23122b2e7fb376d949d	HBM822.JFNB.664	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
8464b72f60b42590266834f9049055f4	HBM846.GQRK.362	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
ab3df69d522e29ca793bae7495e1b301	HBM359.CQKZ.649	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
e9e74364d8d9eeaba7a7f094d33c0a66	HBM746.WTMD.298	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
c820345b025ff959e531db797030a399	HBM874.DVHQ.638	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
bbab5449e7476eb6b52cbb632980aa2b	HBM983.QHFB.659	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
ee14de43eba29d0c55481a998bc3e4e1	HBM846.NMQR.693	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
1ebb8c979c90d0c214f3ebc7aaaa2207	HBM266.ZBKL.396	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
1e002a7b641312095138750498a541de	HBM837.RZPL.332	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
434243c3ccff2face69c37fe86d53b4f	HBM549.VSNH.445	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
585c27740dd6f680c0dcaba323562939	HBM935.KGJC.468	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
03e1ae44e4c4a92ded0c1960336b83af	HBM535.XQDS.238	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
015ee234392256bfdb315299622ccb87	HBM769.NLGR.528	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
0a89c78b2de4c454c6df0a6e17ff17b6	HBM422.MKWK.448	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
f41e71ec9619dbb065634b4714d1818e	HBM973.ZVNB.886	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d91f01da45d9011b702cbff221c0ddeb	HBM864.XMFH.374	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
275c81f5f8b4f53f925f9742cb440efa	HBM296.PCFN.989	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
9b64312cac3c359e0fef53555057c996	HBM777.SVZT.454	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d7bd2925c466eedc009c1cd272011529	HBM349.XPRZ.258	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
f852d653926edb68292e39b95a3469cf	HBM259.BPTK.843	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
154ec6344a58e4acb15ad01977b84baf	HBM255.HLNC.938	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
9f08125dfdae4906881b62479471d65a	HBM775.RVQX.376	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
7b85597b6a56b4119792423b23f2a40d	HBM882.KDTH.685	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
b2edd3796b6ee0e0d3af9c12646e1120	HBM548.WNVT.322	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
053eeb782b81f78b5e41802dfe859cdb	HBM742.GTJJ.334	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
eb7483e17dc656d065ed2c1595663998	HBM523.FKWF.269	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
324e4aa3c65fd6644234bbfd61b358de	HBM434.NVPJ.787	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
9c059f193bb4db45250e3b5eb303eaf4	HBM836.SCTK.396	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
af3e387f2441f172cbe7de29ea5c3c16	HBM375.KNVL.645	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d3c675e9f3507412928d3bb725c2c8d2	HBM953.HGVS.696	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d90737b6f1563e164f8a30b4315205a0	HBM466.RBPX.375	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
a2bf1303a535bba11900932213b0f987	HBM935.CNXT.255	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
a8959b401a2a5fd70a85651404068b73	HBM872.JGDD.956	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
2192b4d95d164631d8c984dcde3ea635	HBM894.MNHL.259	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
737617c116e94ded77b9de7611c469e9	HBM396.QSCB.763	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
19274e67c639a003ffe17953fd6b55db	HBM788.QGNW.253	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
644e9e8c2e6dfb07223188b86eb17ed4	HBM386.CVHG.956	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
4d3eb2a87cda705bde38495bb564c8dc	HBM433.XXZF.683	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
670135e38ac4107e0d07dae1bdcf4936	HBM644.GBKD.967	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
5fba3cd9628ce41299533961b00763a4	HBM922.KSKR.637	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
42a767c2036382d7f015989cad1ce138	HBM238.MHWZ.654	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
1b2dede6f4a92c4114ae0e581b5466ce	HBM984.LZDJ.635	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
397b6f876ec7976923650135481d08e5	HBM239.XXRN.647	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
76584f2fe8e8ec215d78b83296461bbf	HBM495.KSXC.638	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
83886790424cd10f6b50159ef50555ed	HBM532.DJRB.464	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
11c92e3b876f5f79cd46a93eb90e074b	HBM924.DSPX.449	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
88a335560ab0bc16c7d63c01d6480f3d	HBM693.ZRQJ.667	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
838a481d4970d865de933429868a06bc	HBM757.DZKS.993	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
eea962dabda0cec78f8f909494e0e775	HBM435.WLKV.658	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
7e452891b83ca984a2f210312d90495d	HBM979.DJZW.835	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
21cfe966008f784c47d0638e80b55ee0	HBM697.XSHN.426	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
676d7aa78c6ff2b18aca7c7d020d0928	HBM672.TRVG.967	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
c391f9351952a3eb3ce4b68b39f12970	HBM735.LWRH.779	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
07975e1e99bcd25fef9e6c72c46a8922	HBM756.GZSH.268	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
f5e37d024e028f1beae9d384630b8107	HBM534.ZLFK.677	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
da37b64d6f5823747274c719cd590890	HBM298.KXFW.694	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d31aa4d63ee3f71965fc7bccb3ef3d02	HBM425.ZCSZ.825	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
6f87add44880de684e6a9a5625344bbb	HBM445.NPKW.958	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
869ff5b556a0e0f24a48aa673d0bc343	HBM879.NCTL.468	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
ae97b76308cc66379e3cab55ca3c86ad	HBM459.BBRT.432	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
efe5894cd09b0a411ecfe46749e6db73	HBM852.VSBC.572	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
1e766956a9c48e8e61ffb1ab28e8e4e4	HBM335.XXBG.857	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
0dad96d381eab1a598b76038385e593f	HBM488.CHLD.467	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
9e8d22618bc17f270c58b7bb2581ece4	HBM257.DBNG.933	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
973b5f2ce28a818e31d6148147feb6fc	HBM442.ZDMV.523	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
4e54c868cca02be3a0538b03c1909c3d	HBM694.QMLR.738	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
4038c7a3510b38f0cd036aa4955246eb	HBM265.NXDR.935	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
63c9ad59d1db51551989d7dabd36dea9	HBM462.BPNZ.799	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
8fcb96b98c87178e2666435a3b3a5350	HBM398.CFZH.458	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
1c9310ad74bdebc6983fb1bda3dcaa6e	HBM677.TRKR.869	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
e4cb7061eafcb4605b138b56dd8b10c0	HBM368.FDDS.927	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
5a1449ecf5a58494e11ed7a78a7d104a	HBM363.NSBV.432	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
142dde4b515934bdd9384c2aea081ebb	HBM276.BCVG.232	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d68eb55a484036b3575043bdecd64a52	HBM853.XQFP.642	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
5db7806bf62bf80bdd9a17199d6d2b08	HBM442.HSFZ.838	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
bf8faee3a82026ccf2a65965fd158a1f	HBM384.BWTV.862	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
59da4436e52d9cacc743c1a9bbdd566f	HBM277.KCLM.554	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
df7b5c077c2fc442f56d8667fe8ea37c	HBM766.PSCS.545	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
dd7adfb071228435eb2bb1699148a1de	HBM446.FXTJ.757	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
e8efba8d06360eeba199f195da80f01d	HBM867.XBWD.535	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
4ea28b66fb08185a484df0fa0b9543dc	HBM388.JGKV.766	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
f716e995918d7780d46ad4df44d41678	HBM426.CDKT.979	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
56ebc2ebc5446a039cb0a86ace68bd32	HBM927.HHFD.265	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
e0d7eaffb0da948ed150d1cfc94db74b	HBM368.QPXJ.543	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
fa3f5482e3502d7d5d86c61157ee6a7a	HBM725.BRBB.566	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
bbe9f1a95a61f32656ed4452fed9d424	HBM834.TDFD.294	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
26dc619ecea3f40441064f18e1a8b879	HBM379.ZGKM.223	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d97b9b0aa1c0c6929d0db414e1d67825	HBM587.JPLF.798	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
00d9d4bf8b010eaa6fca4361476cd2ad	HBM342.MWMW.936	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
ffc1e88d31396f5bd8a0b66729584e1d	HBM759.ZKDS.894	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
46f707a38043ac6d2cd6a3700979c8f8	HBM366.RVSS.338	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
42221548e4c709628522b64d48ba0a75	HBM794.ZFKH.622	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d2514a9f220952cf2dd75796206eeb11	HBM545.VTQM.594	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
01160f557b3544a163184137530ededf	HBM553.MNTQ.265	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
500af39b83bfa9eb27f78746734f3db9	HBM692.WWJD.963	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d615cc96a8606bb6819bed2a8d7f24ac	HBM389.FGMD.644	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
a7612d7bb369391b04eeca67f46df883	HBM724.WBBC.362	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
1f03636598bfb7d3bb0bfccf0a252e36	HBM557.KNTT.394	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d34eb3a317ac17d6f01b958cb2276793	HBM684.LRVL.722	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d7204812ade29562397bb60c99216794	HBM759.FHWP.826	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
155da15afc9978b62d64bf0801d025dc	HBM699.NGDQ.539	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
c5e4adcf2ef956864a087d1691e8e8cd	HBM288.RCTV.965	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
b2d42d1143a168014996df6d07d5bdf8	HBM723.QMLJ.829	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
be7059191ba49651655db7d333610ad2	HBM283.GHKJ.532	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
c858b21d7bbfbe4e73d9f72c2c719c62	HBM853.GWTP.895	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
21fe1cf97052ee3d986b5ccb4e8efe86	HBM562.WZFC.994	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d34706323794467348995af37072b5ee	HBM252.BMWF.224	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
19be408fb97c09f603c906921d7b0945	HBM695.XTNF.836	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
b7227f0ddb99ee5aaa3aec9d48d10a83	HBM522.LXLF.753	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
6ae8dd70fa2de19016fcb9c81afc11c7	HBM539.MKQD.956	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
b8f2f968030b16280a77795a6babaf16	HBM687.DTXP.559	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
a8b5f09ae183be8731349bbb72a55a4f	HBM769.BDBL.437	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
33874bc3c95b6b41cbc387d2826d88eb	HBM683.DSMM.562	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
db3eca4495be28a22d9d02d465c1f702	HBM959.XNWL.627	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
9efdc2b203c54baad4e7c5cd99b77160	HBM695.CKJX.997	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
b4a975cb708bf442ceeb4ad2377024f4	HBM475.NWHG.922	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
6acf389e79b08bdd4c7f94019348868e	HBM428.GPCD.698	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
dcb845c82041eeb07020dec84e03ea97	HBM878.HZJK.366	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
4318b88da67256edae9fd876b5111e4a	HBM477.SGMX.842	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
1fb5bcc68099ff64c34809153de0c5cc	HBM257.JTGD.599	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
e9ea23ec5a0dbf788fc66ecea4441550	HBM725.NLKP.539	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
3a4b776346bfc561712eaf915dda6200	HBM882.XFHR.889	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
3b9e41fa2326a845871cd20b35efb0c0	HBM687.SQJV.939	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
421007293469db7b528ce6478c00348d	HBM575.XFCT.276	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
52fab90faa97ba44dfde29e1fe740f48	HBM443.TQKQ.624	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
2746ce8d450265ace2c6aee762c8dfda	HBM349.KWMK.599	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
43f83f08bedac2bc4d58767362dfebe2	HBM793.TLPP.486	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
055944e2ee7579974aa7a2a11dff5637	HBM729.KJWJ.742	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
df71091620312eacc28a6accccfb2aa4	HBM939.CNSV.893	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
fa3c3facff89f8ee89f7ee315f057f5e	HBM882.NBFK.489	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
b187c76ccb333ec1c347cbc217c09ad5	HBM727.FSWS.736	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
614073f249f8881b2fe4a29db6bea266	HBM363.LDZL.423	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
a4477ee85ea420ae82b892ae936b43c4	HBM659.WFXT.729	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d74c1643f3f4c22a4758e5931029ed75	HBM398.ZSNW.578	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
055730a8c5486ec9bf66af90102e5626	HBM396.JHNS.692	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
45aadbf99c097775e6004a978b5a731b	HBM678.FRJC.827	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
79e94dcf00267a0fe71e88c7d1e8d3c8	HBM848.DKKR.789	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
5f13e1e3140b58650018ec44ecad720c	HBM453.SZCH.656	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
1b015d3b973ac6510bbb40f4112f0486	HBM975.WHWM.552	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
fc1fe65af3d66d6e12b402647d16d9a0	HBM886.SLWK.262	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
80de47fcd4ddb11de36af71dfdfa7b90	HBM833.HFSG.364	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
2100db577dfa010580c35518472e0e7f	HBM656.KZXP.658	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
f21984fb4a908c1adfa921fbcaca8788	HBM584.ZTDX.845	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
de80a443ed15e1f783c68d5e0b2d7216	HBM744.MBPT.666	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
ade674f0277942c9a1297494fcf3511d	HBM328.FTJW.669	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
34730c1fb6e55ece2567c4ffe53ca466	HBM938.FTBC.347	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
d2f1ba23eddf1484f4a794444a6536ee	HBM572.QTTV.726	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
1bb63db033b3f7206a4d8c4ac4db1564	HBM659.MPZT.644	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
1ee969676fc2b7081e6d4c6db6eccd74	HBM585.GLSD.853	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
12adb09fef9ef119227ecbe87b41dcc2	HBM894.VJNM.258	Published	True	SNARE-RNAseq2	University of California San Diego TMC	
7277b2460f9c548004496508684a90ef	HBM596.FQNZ.472	Published	True	scRNAseq-10xGenomics-v2	EXT - Human Cell Atlas	
43c43f3fd7fbe61b9d8fed131d956101	HBM482.PNPS.853	Published	True	scRNAseq-10xGenomics-v2	EXT - Human Cell Atlas	
37acb2625dbd65733a8d95069ec00f95	HBM493.GFHZ.686	Published	True	scRNAseq-10xGenomics-v2	EXT - Human Cell Atlas	
0eb5e457b4855ce28531bc97147196b6	HBM253.ZBQP.383	Published	True	scRNAseq-10xGenomics-v2	EXT - Human Cell Atlas	
e2cecf936604e667aa8df81dccec1bc7	HBM599.GLRZ.888	Published	True	scRNAseq-10xGenomics-v3	TMC - University of Connecticut	
11b3087c2796bc0694c0a8ff6bd189cd	HBM233.CCCX.767	Published	True	scRNAseq-10xGenomics-v3	TMC - University of Connecticut	
740ca3fb637ca2a80bafd05eb8d3e72a	HBM837.FPWJ.865	Published	True	scRNAseq-10xGenomics-v3	TMC - University of Connecticut	
035ba4d304de02aff6179dbc8adf8dc6	HBM743.FBJP.586	Published	True	scRNAseq-10xGenomics-v3	TMC - University of Connecticut	
f2fd5839eb68545df62be05f27df8ed7	HBM938.GJXR.224	Published	True	scRNAseq-10xGenomics-v3	TMC - University of Connecticut	
6dd798f989cff7b0bbefa30f83fa12f0	HBM756.PWKH.456	Published	True	scRNAseq-10xGenomics-v3	TMC - University of Connecticut	
b072f4cd569ee74ded545aae4fc04d84	HBM855.LCDD.636	Published	True	sciATACseq	California Institute of Technology TMC	
a6a7f2b0b419aefb6f8ffb9bfa9ce7d5	HBM275.JHWK.637	Published	True	sciATACseq	California Institute of Technology TMC	
7e4c58d746cdd5b36503a12c38974b0a	HBM952.DHTN.758	Published	True	sciATACseq	California Institute of Technology TMC	
a0df02bda8befa491f86b0d41f2810ed	HBM594.TSSQ.952	Published	True	sciATACseq	California Institute of Technology TMC	
ead5cc01250b4f9ea73dd91503c313a5	HBM448.BWHR.498	Published	True	sciATACseq	California Institute of Technology TMC	
616a1aa904dfb1299f86910db2a20fbe	HBM762.TPPN.463	Published	True	sciATACseq	California Institute of Technology TMC	
f1b9f55b12e16d1e11a5ebbd863b5787	HBM853.ZMMR.455	Published	True	sciATACseq	California Institute of Technology TMC	
6f8b8f7671c0dca3062caca5ad70dca6	HBM839.JWZL.794	Published	True	sciATACseq	California Institute of Technology TMC	
531b30993db47978336800ee1160cd52	HBM674.KVLK.564	Published	True	sciATACseq	California Institute of Technology TMC	
297ffe72553e0c6746670f684ac9626c	HBM879.JXHX.392	Published	True	sciATACseq	California Institute of Technology TMC	
bf6406f58d3bb6144b84ca16938315fa	HBM388.QBNK.395	Published	True	sciATACseq	California Institute of Technology TMC	
48da185436f006156d7e5c1941bfb147	HBM583.SKGC.358	Published	True	sciATACseq	California Institute of Technology TMC	
dd39ed081ffc887d85fc8225c71b37dc	HBM278.GBJP.459	Published	True	sciATACseq	California Institute of Technology TMC	
eb4958e8b5dd073e8a4a80bd613b2d64	HBM984.NZMN.653	Published	True	sciATACseq	California Institute of Technology TMC	
